PROVINCIA,PARTIDO,LOCALIDAD,POBLACION,M_ADSL,M_CABLEMODEM,M_DIAL_UP,M_FIBRA_OPTICA,M_SATELITAL,M_WIRELESS,M_TELEFONIA_FIJA,M_3G,M_4G,LATITUD,LONGITUD,DISTANCIA
BUENOS AIRES,MALVINAS ARGENTINAS,GRAND BOURG,94441,True,True,False,True,False,False,True,True,True,-34.4869935800875,-58.7286750953502,29.67
BUENOS AIRES,MALVINAS ARGENTINAS,INGENIERO ADOLFO SOURDEAUX,28780,True,True,False,True,False,True,True,True,True,-34.5004325972609,-58.6618050648717,23.4
BUENOS AIRES,MALVINAS ARGENTINAS,INGENIERO PABLO NOGUÉS,42663,True,True,True,True,False,True,True,True,True,-34.4790933125467,-58.6989741628196,27.44
BUENOS AIRES,MALVINAS ARGENTINAS,LOS POLVORINES,59169,True,True,True,True,True,True,True,True,True,-34.5078746726212,-58.7013439131882,26.58
BUENOS AIRES,MALVINAS ARGENTINAS,MALVINAS ARGENTINAS,408,False,True,False,True,True,True,False,False,False,-34.5078746726212,-58.7013439131882,26.58
BUENOS AIRES,MALVINAS ARGENTINAS,TORTUGUITAS,45901,True,True,False,True,False,False,True,True,True,-34.4746661471823,-58.7513344097631,32.09
BUENOS AIRES,MALVINAS ARGENTINAS,VILLA DE MAYO,48136,True,True,True,True,False,True,True,True,True,-34.5061507591135,-58.6793063506777,24.7
BUENOS AIRES,MAR CHIQUITA,ATLANTIDA,0,False,False,False,False,False,False,False,True,True,-37.8505519250944,-57.5134595632837,373.34
SAN LUIS,CHACABUCO,VILLA DEL CARMEN,751,False,False,False,True,False,True,True,False,False,-32.9411267835778,-65.0394664526979,637.92
SAN LUIS,CHACABUCO,VILLA LARCA,957,False,False,False,True,False,True,True,True,True,-32.6175433008771,-64.9809087535547,645.04
SAN LUIS,CORONEL PRINGLES,BALDE DE LA ISLA,0,False,False,False,False,False,False,False,False,False,-33.1207484881024,-65.9668439489068,714.99
SAN LUIS,CORONEL PRINGLES,CAROLINA,251,False,False,False,False,False,True,True,False,False,-32.8128571637146,-66.0932327577628,735.94
SAN LUIS,CORONEL PRINGLES,CERROS LARGOS,0,False,False,False,False,False,False,False,False,False,-32.78265068,-65.95597155,724.75
SAN LUIS,CORONEL PRINGLES,CIENAGA DE INTIHUASI,0,False,False,False,False,False,False,False,False,False,-32.92912318,-65.94001107,718.45
SAN LUIS,CORONEL PRINGLES,EL ARENAL,0,False,False,False,False,False,False,False,False,False,-32.7000331013064,-66.0130171058256,732.7
SAN LUIS,CORONEL PRINGLES,EL BALDECITO,0,False,False,False,False,False,False,False,False,False,-32.8833401170964,-65.8658654920024,713.33
SAN LUIS,CORONEL PRINGLES,EL DURAZNO,0,False,False,False,False,False,True,False,True,False,-33.1933000679405,-66.1568981530519,730.05
SAN LUIS,CORONEL PRINGLES,EL TRAPICHE,1200,False,False,False,True,False,True,True,True,True,-33.1082715280981,-66.063371211902,724.03
SAN LUIS,CORONEL PRINGLES,ELEODORO LOBOS,0,False,False,False,False,False,False,False,True,True,-33.39105095,-66.01520981,712.11
SAN LUIS,CORONEL PRINGLES,ESTANCIA GRANDE,53,False,False,False,False,False,False,False,False,False,-33.1905465526598,-66.1527985566353,729.76
SAN LUIS,CORONEL PRINGLES,FRAGA,1127,False,False,False,True,False,True,True,False,False,-33.502087069887,-65.7926477789763,689.29
SAN LUIS,CORONEL PRINGLES,INTIHUASI,0,False,False,False,False,False,False,False,False,False,-32.8258700904104,-65.9697369177069,724.5
SAN LUIS,CORONEL PRINGLES,LA BAJADA,91,False,False,False,False,False,True,False,False,False,-33.157161301266,-66.0131877714641,718.11
SAN LUIS,CORONEL PRINGLES,LA FLORIDA,297,False,False,False,True,False,True,False,False,False,-33.1167587248711,-66.0020090018267,718.27
SAN LUIS,CORONEL PRINGLES,LA PETRA,0,False,False,False,False,False,False,False,False,False,-33.2506814309201,-65.9968368448597,714.06
SAN LUIS,CORONEL PRINGLES,LA TOMA,7374,True,False,False,True,False,True,False,True,True,-33.0544376204479,-65.62269821015,686.12
SAN LUIS,CORONEL PRINGLES,LA TOTORA,0,False,False,False,False,False,False,False,True,True,-33.1502423833397,-65.7245723822157,692.36
SAN LUIS,CORONEL PRINGLES,LAS BARRANQUITAS,0,False,False,False,False,False,False,False,True,False,-33.16844847,-66.06146551,722.14
SAN LUIS,CORONEL PRINGLES,LAS PIRCAS,0,False,False,False,False,False,False,False,False,False,-33.0768050699044,-66.1099086074017,729.13
SAN LUIS,CORONEL PRINGLES,LOMA ALTA,0,False,False,False,False,False,False,False,False,False,-32.9616958338113,-65.9538726828963,718.65
SAN LUIS,CORONEL PRINGLES,MARMOL VERDE,0,False,False,False,False,False,False,False,False,False,-32.944380406095,-65.8792040325979,712.53
CABA,COMUNA 01,SAN TELMO,20453,True,True,True,True,True,True,True,True,True,-34.6215200115838,-58.3715453876304,7.05
CHACO,SAN FERNANDO,PUERTO VILELAS,8278,False,False,False,True,True,True,False,True,True,-27.5106090846354,-58.938994465923,786.9
CHACO,SAN FERNANDO,RESISTENCIA,290723,True,True,True,True,True,True,True,True,True,-27.4521194584549,-58.9876174408016,793.69
CHACO,SAN LORENZO,SAMUHÚ,1251,False,False,False,False,True,False,False,False,False,-27.5222254234698,-60.3941746057505,806.2
CHACO,SAN LORENZO,VILLA BERTHET,10224,False,False,False,True,True,True,False,True,True,-27.2895492409257,-60.4155962080604,831.89
CHACO,SARGENTO CABRAL,CAPITÁN SOLARI,1888,False,False,False,True,False,False,True,True,True,-26.8050732181615,-59.5596523744138,870.61
CHACO,SARGENTO CABRAL,COLONIA ELISA,3471,False,False,False,False,True,False,True,True,True,-26.9324550960675,-59.5204851339373,856.08
CHACO,SARGENTO CABRAL,COLONIAS UNIDAS,3282,False,False,False,True,False,True,True,True,True,-26.7000971775462,-59.6277421824927,883.02
CHACO,SARGENTO CABRAL,INGENIERO BARBET,277,False,False,False,False,False,False,False,False,False,-27.0032121063146,-59.4825136520473,847.83
CHACO,SARGENTO CABRAL,LAS GARCITAS,3711,False,False,False,False,True,True,True,True,True,-26.6193460346699,-59.8042763819042,894.26
CHACO,TAPENAGÁ,CHARADAI,1519,False,False,False,True,True,False,True,True,True,-27.6553304709616,-59.8624460245382,781.36
CHACO,TAPENAGÁ,COTE LAI,1323,False,False,False,False,False,False,True,False,True,-27.5303116601138,-59.5765171513905,790.83
CHACO,TAPENAGÁ,HAUMONÍA,77,False,False,False,False,False,False,False,False,False,-27.5077849029352,-60.1635277537413,802.95
CHACO,TAPENAGÁ,HORQUILLA,122,False,False,False,False,False,False,False,False,False,-27.5427589336639,-59.9578541039413,795.32
CHACO,TAPENAGÁ,LA SABANA,242,False,False,False,False,False,False,False,False,False,-27.8738009106984,-59.939569589112,758.79
CHUBUT,BIEDMA,ARROYO VERDE,59,False,False,False,False,True,False,False,False,False,-42.0119886969656,-65.3064500926092,1021.41
CHUBUT,BIEDMA,PUERTO MADRYN,81315,True,True,True,True,True,True,True,True,True,-42.7550996783449,-65.0422298178163,1075.18
CHUBUT,BIEDMA,PUERTO PIRÁMIDE,565,False,False,False,False,True,True,True,True,True,-42.5736171931039,-64.2836893467339,1024.44
CHUBUT,BIEDMA,QUINTA EL MIRADOR,626,False,False,False,False,False,True,False,True,True,-42.811590013144,-65.051417803805,1080.79
CHUBUT,BIEDMA,RESERVA AREA PROTEGIDA EL DORADILLO,54,False,False,False,False,False,True,False,True,False,-42.6456158957863,-65.0647229672572,1066.21
CHUBUT,CUSHAMEN,BUENOS AIRES CHICO,253,False,False,False,False,False,False,False,False,False,-42.0687961260085,-71.2158343137726,1390.27
CHUBUT,CUSHAMEN,CHOLILA,1658,False,False,True,False,True,False,True,True,True,-42.5105313648355,-71.4351548288659,1432.25
CABA,COMUNA 15,AGRONOMIA,13912,True,True,True,True,True,True,True,True,True,-34.5929442472726,-58.4886714155361,6.42
CHUBUT,RAWSON,RAWSON,24616,True,True,True,True,True,True,True,True,True,-43.3010516778945,-65.0955202340428,1128.11
CHUBUT,RAWSON,TRELEW,97915,True,True,True,True,True,True,True,True,True,-43.2483538570309,-65.3103813319694,1132.8
CHUBUT,RÍO SENGUER,ALDEA APELEG,126,False,False,False,False,True,True,True,False,False,-44.7052521139583,-70.8460010136593,1545.88
CHUBUT,RÍO SENGUER,ALDEA BELEIRO,176,False,False,False,False,True,False,True,False,False,-45.5614644681207,-71.5181726162484,1649.29
CHUBUT,RÍO SENGUER,ALTO RÍO SENGUER,1570,False,False,True,False,True,True,True,True,True,-45.0476417520383,-70.8227552077123,1570.52
CHUBUT,RÍO SENGUER,DOCTOR RICARDO ROJAS,219,False,False,False,False,True,False,True,False,False,-45.5870084306305,-71.0290968422414,1623.82
CHUBUT,RÍO SENGUER,FACUNDO,185,False,False,False,False,True,True,True,False,False,-45.3192710383686,-69.9721127349678,1544.86
CHUBUT,RÍO SENGUER,LAGO BLANCO,194,False,False,False,False,True,False,True,False,False,-45.9468594190828,-71.2641106643113,1664.93
CHUBUT,RÍO SENGUER,RÍO MAYO,2791,True,False,False,True,True,True,True,False,True,-45.6964538171738,-70.2559804482547,1590.56
CHUBUT,SARMIENTO,BUEN PASTO,105,False,False,False,False,True,False,True,False,False,-45.0804225633305,-69.4497777721279,1497.53
CHUBUT,SARMIENTO,SARMIENTO,10858,True,True,False,True,True,True,True,True,True,-45.590519720018,-69.0706825167205,1520.59
CHUBUT,TEHUELCHES,FRONTERA DE RÍO PICO,44,False,False,False,False,False,False,True,False,False,-44.1988556500986,-71.6666681641388,1558.58
CHUBUT,TEHUELCHES,GOBERNADOR COSTA,2251,False,False,True,False,False,False,True,True,True,-44.0529826063177,-70.597920256446,1482.81
CHUBUT,TEHUELCHES,JOSÉ DE SAN MARTÍN,1612,False,False,False,False,True,False,True,True,True,-44.0545030861499,-70.4698423450266,1475.24
CHUBUT,TEHUELCHES,RÍO PICO,1055,False,False,True,False,True,False,True,False,False,-44.1829932413496,-71.3700565360866,1539.14
CHUBUT,TELSEN,GAN GAN,661,False,False,False,False,True,True,True,False,True,-42.5232330288476,-68.2828542288869,1229.77
CHUBUT,TELSEN,TELSEN,544,False,True,False,False,True,True,True,True,True,-42.4387511614213,-66.941427996482,1145.11
CORDOBA,CALAMUCHITA,AMBOY,183,False,False,False,False,False,True,True,False,False,-32.1759165218621,-64.5765483175138,630.41
CORDOBA,CALAMUCHITA,ARROYO SAN ANTONIO,0,False,False,False,False,False,False,False,True,True,-32.26205146004,-64.5937253212731,627.62
CORDOBA,CALAMUCHITA,CAÑADA DEL SAUCE,61,True,False,False,False,False,False,True,False,True,-32.3679991604313,-64.6425223427633,626.73
CORDOBA,CALAMUCHITA,CAPILLA VIEJA,68,False,False,False,False,False,True,False,True,True,-31.942027416529,-64.6165406145348,645.82
CORDOBA,CALAMUCHITA,EL CORCOVADO - EL TORREÓN,417,True,False,False,False,False,True,True,False,False,-32.149759071844,-64.5015914694579,625.44
CORDOBA,CALAMUCHITA,EL DURAZNO,100,False,False,False,False,False,False,False,False,False,-32.1695656120552,-64.7747710529989,647.44
CORDOBA,CALAMUCHITA,EMBALSE,8793,False,False,False,True,True,True,False,True,True,-32.2065076875762,-64.4006226825819,614.1
CORDOBA,CALAMUCHITA,LA CRUZ,1363,True,False,False,False,False,True,True,True,True,-32.3034055718452,-64.4831089740345,616.26
CORDOBA,CALAMUCHITA,LA CUMBRECITA,549,False,False,False,False,False,True,False,True,True,-31.8969643877578,-64.7751589433589,661.36
CORDOBA,CALAMUCHITA,LAS BAJADAS,141,False,False,False,False,False,True,False,False,True,-32.0954063583092,-64.3310535546374,614.03
CORDOBA,CALAMUCHITA,LAS CALERAS,192,False,False,False,False,False,True,True,False,False,-32.3893612457104,-64.5185923418535,615.18
CORDOBA,CALAMUCHITA,LOS CÓNDORES,2879,True,False,False,False,True,True,True,True,True,-32.3211277679392,-64.2810080327514,598.33
CORDOBA,CALAMUCHITA,LOS MOLINOS,260,False,False,False,False,False,True,False,False,False,-31.8568223164309,-64.3779521586489,630.85
CORDOBA,CALAMUCHITA,LOS REARTES,1192,True,False,False,True,True,True,True,True,True,-31.919856077953,-64.5755037073336,643.61
CORDOBA,CALAMUCHITA,LUTTI,20,False,False,False,False,False,False,False,False,False,-32.2989441032587,-64.7254379234594,637.03
CORDOBA,CALAMUCHITA,MONTE RALO,0,False,False,False,False,False,False,False,False,False,-31.916666666667,-64.238888888889,616.16
CORDOBA,CALAMUCHITA,PARQUE CALMAYO,44,False,False,False,False,False,False,False,False,False,-32.0237443074993,-64.4641636844138,628.85
CORDOBA,CALAMUCHITA,RÍO DE LOS SAUCES,1001,False,False,False,False,False,True,True,True,True,-32.5265595269976,-64.5869530802431,614.78
ENTRE RIOS,PARANÁ,SAN BENITO,9105,True,True,False,False,False,True,True,True,True,-31.7815218098022,-60.4419739913356,362.91
ENTRE RIOS,PARANÁ,SAUCE MONTRULL,746,False,False,False,False,False,True,False,False,False,-31.7463194997657,-60.3552297078863,362.21
ENTRE RIOS,PARANÁ,SAUCE PINTO,107,False,False,False,False,False,False,False,False,False,-31.8442990730164,-60.3747483050584,353.67
ENTRE RIOS,PARANÁ,SEGUÍ,3695,True,True,False,False,True,True,True,True,True,-31.9588750821276,-60.1269829104478,331.13
ENTRE RIOS,PARANÁ,SOSA,495,False,False,False,False,False,False,True,False,False,-31.7385742726697,-59.9115081436489,344.37
ENTRE RIOS,PARANÁ,TABOSSI,1322,False,True,False,True,False,True,True,True,True,-31.8047077554997,-59.9379151601641,338.65
ENTRE RIOS,PARANÁ,TEZANOS PINTOS,189,False,False,False,False,False,False,True,False,False,-31.8735456198918,-60.4970235321194,356.89
ENTRE RIOS,PARANÁ,VIALE,9383,True,True,False,True,False,True,True,True,True,-31.8714330822777,-60.0099225269048,334.79
ENTRE RIOS,PARANÁ,VILLA FONTANA,160,False,False,False,False,False,False,True,False,False,-31.908647496665,-60.468352081106,352.14
ENTRE RIOS,PARANÁ,VILLA GOBERNADOR LUIS F. ETCHEVEHERE,215,False,False,False,False,False,False,True,False,False,-31.93428563973,-60.4279737732991,347.71
ENTRE RIOS,PARANÁ,VILLA URQUIZA,661,True,False,False,False,False,False,True,True,True,-31.6507506100701,-60.3775855159669,372.53
ENTRE RIOS,SAN SALVADOR,GENERAL CAMPOS,2994,True,False,False,True,True,True,True,False,True,-31.5246078338723,-58.4047735134447,339.05
ENTRE RIOS,SAN SALVADOR,SAN SALVADOR,12733,True,False,False,True,False,True,True,True,True,-31.6255225523021,-58.5040738167896,327.92
ENTRE RIOS,TALA,ALTAMIRANO SUR,62,False,False,False,False,False,False,True,False,False,-32.0888342815838,-59.1740705545307,285.0
ENTRE RIOS,TALA,DURAZNO,294,True,False,False,False,False,True,True,False,False,-31.9865854200416,-59.2804623070462,298.53
MENDOZA,GODOY CRUZ,PRESIDENTE SARMIENTO,0,False,False,False,False,False,False,False,False,False,-32.9171352448748,-68.9190971058586,987.31
MENDOZA,GODOY CRUZ,SAN FRANCISCO DEL MONTE,0,False,False,False,True,False,False,False,True,True,-32.9301248190877,-68.8333388830804,979.19
MENDOZA,GODOY CRUZ,VILLA HIPODROMO,0,False,False,False,True,False,False,False,True,True,-32.9085519196216,-68.8709990197701,983.18
MENDOZA,GODOY CRUZ,VILLA MARINI,0,False,False,False,False,False,False,False,True,True,-32.9368994348648,-68.8625261619583,981.67
MENDOZA,GUAYMALLÉN,BERMEJO,0,False,False,False,True,False,False,False,True,True,-32.8674494392665,-68.8015983577909,977.98
MENDOZA,GUAYMALLÉN,BUENA NUEVA,0,False,False,False,False,False,False,False,True,True,-32.887610360379,-68.7797113648865,975.46
MENDOZA,GUAYMALLÉN,CAPILLA DEL ROSARIO,0,False,False,False,False,False,False,False,True,True,-32.9057059086968,-68.7753107154796,974.58
MENDOZA,GUAYMALLÉN,COLONIA SEGOVIA,4271,False,False,False,True,False,True,False,True,True,-32.8445720739406,-68.7264015008637,971.79
MENDOZA,GUAYMALLÉN,DORREGO,0,False,False,False,True,False,False,False,True,True,-32.9079284079055,-68.8402487586896,980.41
MENDOZA,GUAYMALLÉN,EL SAUCE,0,False,False,False,False,False,False,False,True,True,-32.866493937014,-68.7583334039687,974.09
MENDOZA,GUAYMALLÉN,GENERAL BELGRANO,0,False,False,False,False,False,False,False,True,True,-32.8819026438146,-68.8087568548896,978.24
MENDOZA,GUAYMALLÉN,GUAYMALLÉN,252618,True,True,True,True,False,True,True,True,True,-32.8925289639529,-68.820068537927,978.98
MENDOZA,GUAYMALLÉN,JESUS NAZARENO,0,False,False,False,True,False,False,False,True,True,-32.9208013873904,-68.7868066982545,975.22
MENDOZA,GUAYMALLÉN,KILOMETRO 11 (GUAYMALLEN),0,False,False,False,False,False,False,False,False,False,-32.9207614727554,-68.7071185835279,968.0
MENDOZA,GUAYMALLÉN,LA PRIMAVERA,189067,False,False,False,False,False,True,False,False,False,-32.9212115151732,-68.6797682708562,965.51
BUENOS AIRES,AZUL,AZUL,55728,True,True,True,True,True,True,True,True,True,-36.7795144970313,-59.8586331707414,277.43
BUENOS AIRES,AZUL,CACHARÍ,2960,False,False,True,False,False,True,True,True,True,-36.3805626332947,-59.5030645507265,223.44
BUENOS AIRES,AZUL,CHILLAR,3083,False,False,False,False,True,True,True,True,True,-37.3150113247344,-59.9853181679139,335.67
BUENOS AIRES,BAHÍA BLANCA,BAHÍA BLANCA,291327,True,True,True,True,True,True,True,True,True,-38.7114037284555,-62.2569089501864,573.17
BUENOS AIRES,BAHÍA BLANCA,CABILDO,2046,False,True,True,True,False,True,True,True,True,-38.4838572081944,-61.8926015349487,533.88
BUENOS AIRES,BAHÍA BLANCA,GENERAL DANIEL CERRI (EST. GENERAL CERRI),6745,True,True,True,True,False,True,True,True,False,-38.7136524854986,-62.3924221653991,580.65
BUENOS AIRES,BAHÍA BLANCA,GRUNBEIN,0,False,False,False,False,False,False,False,True,True,-38.7471079502848,-62.1891166907456,572.75
BUENOS AIRES,BAHÍA BLANCA,INGENIERO WHITE,0,False,False,False,True,True,False,False,True,True,-38.7794670416666,-62.262951248824,579.48
BUENOS AIRES,MAR CHIQUITA,CAMET NORTE,0,False,False,False,False,False,False,False,True,True,-37.8224325083139,-57.4974692762018,370.61
BUENOS AIRES,MAR CHIQUITA,CORONEL VIDAL,6611,True,True,False,True,False,True,True,True,True,-37.452214188593,-57.7299500229319,326.04
BUENOS AIRES,MAR CHIQUITA,FRENTE MAR,0,False,False,False,False,False,False,False,True,True,-37.857770246553,-57.5154242437478,374.08
BUENOS AIRES,MAR CHIQUITA,GENERAL PIRÁN,2934,False,False,True,True,False,True,True,True,True,-37.2778606745914,-57.7740148170475,306.27
BUENOS AIRES,MAR CHIQUITA,LA ARMONÍA,172,False,False,False,False,False,True,False,True,True,-37.774854850113,-57.6351210747907,362.86
BUENOS AIRES,MAR CHIQUITA,LA BALIZA,0,False,False,False,False,False,False,False,True,True,-37.7697388275396,-57.450820092514,365.88
BUENOS AIRES,MAR CHIQUITA,LA CALETA,0,False,False,False,False,False,True,False,False,False,-37.7834384978567,-57.4647863685704,367.06
BUENOS AIRES,MAR CHIQUITA,MAR CHIQUITA,487,False,False,False,False,False,False,True,True,True,-37.7462581727647,-57.4274479339348,363.86
BUENOS AIRES,MAR CHIQUITA,MAR DE COBO,760,True,False,True,True,False,False,True,False,False,-37.7768000427976,-57.455658983424,366.54
BUENOS AIRES,MAR CHIQUITA,PLAYA DORADA,0,False,False,False,False,False,False,False,True,True,-37.8730952780707,-57.5218898754931,375.62
BUENOS AIRES,MAR CHIQUITA,SANTA CLARA DEL MAR,7713,True,True,False,True,False,True,False,True,True,-37.834833606977,-57.5079487213859,371.74
BUENOS AIRES,MAR CHIQUITA,SANTA ELENA,0,False,False,False,False,False,False,False,False,False,-37.8649003626945,-57.5169016362882,374.83
BUENOS AIRES,MAR CHIQUITA,VIVORATÁ,956,False,False,False,True,False,True,True,True,True,-37.6627994476991,-57.6670967441538,350.09
CABA,COMUNA 02,RECOLETA,157932,True,True,True,True,True,True,True,True,True,-34.5858760078165,-58.3949961802632,2.84
CATAMARCA,SANTA MARÍA,FAMATANCA,589,True,False,False,False,False,False,False,False,False,-26.8101195558413,-66.0595221384282,1129.84
CATAMARCA,SANTA MARÍA,FUERTE QUEMADO,459,False,False,False,False,False,False,False,False,False,-26.6304336405934,-66.0644373734469,1145.87
